order,density,time
21,6.333333333333333,1071650.0
21,6.666666666666667,1516900.0
21,7.0,2480500.0
21,7.333333333333333,2921350.0
21,7.666666666666667,4023700.0
21,8.0,4946850.0
21,8.333333333333334,6390900.0
21,8.666666666666666,9383950.0
21,9.0,11421750.0
21,9.333333333333334,15187650.0
21,9.666666666666666,32230000.0
21,10.0,28821100.0
21,10.333333333333334,36444800.0
21,10.666666666666666,47496700.0
21,11.0,62850950.0
21,11.333333333333334,70340300.0
21,11.666666666666666,113109000.0
21,12.0,114971000.0
21,12.333333333333334,154481300.0
21,12.666666666666666,192908200.0
21,13.0,268749050.0
21,13.333333333333334,220156000.0
21,13.666666666666666,396127750.0
21,14.0,339590300.0
21,14.333333333333334,401671400.0
21,14.666666666666666,376217800.0
21,15.0,333869700.0
24,0.0,7800.0
24,0.3333333333333333,27700.0
24,0.6666666666666666,30200.0
24,1.0,31800.0
24,1.3333333333333333,32500.0
24,1.6666666666666667,34700.0
24,2.0,38000.0
24,2.3333333333333335,38000.0
24,2.6666666666666665,39750.0
24,3.0,42450.0
24,3.3333333333333335,47600.0
24,3.6666666666666665,52750.0
24,4.0,55200.0
24,4.333333333333333,61100.0
24,4.666666666666667,405200.0
24,5.0,476050.0
24,5.333333333333333,587300.0
24,5.666666666666667,820200.0
24,6.0,1390800.0
24,6.333333333333333,1873950.0
24,6.666666666666667,3610400.0
24,7.0,4417600.0
24,7.333333333333333,4780650.0
24,7.666666666666667,10059300.0
24,8.0,9299550.0
24,8.333333333333334,30710600.0
24,8.666666666666666,27760200.0
24,9.0,36523600.0
24,9.333333333333334,44504700.0
24,9.666666666666666,90102600.0
24,10.0,147404550.0
24,10.333333333333334,137688300.0
24,10.666666666666666,191988600.0
24,11.0,245828450.0
24,11.333333333333334,286182600.0
24,11.666666666666666,428974450.0
24,12.0,431590150.0
24,12.333333333333334,583055050.0
24,12.666666666666666,641425050.0
24,13.0,621521050.0
24,13.333333333333334,865057600.0
24,13.666666666666666,1634514800.0
24,14.0,1490851500.0
24,14.333333333333334,1380232950.0
24,14.666666666666666,2148132350.0
24,15.0,1805379050.0
